1603.65,1989.75,22.5
1591.3,1995.2,36.8
1622.2,1993,34.6
235.08,1864.4,63.89
1703.2,53.832,39.415
998.29,1631.4,32.34
1011.9,1636.4,28.3
1113.5,1120.05,32.15
637.655,95.8245,11.8205
629.11,105.98,17.84
650.15,92.017,25.823
645.005,112.205,27.52
642.18,80.1695,12.9565
631.3,84.917,20.153
619.69,98.026,24.404
650.06,62.923,21.446
1078.9,359.095,24.895
1057.65,313.615,23.305
1106.5,369.76,38.31
1121.2,281.585,34.195
1048.7,345.44,30.02
1082.9,339.735,20.525
1057.1,369.45,26.18
1092.95,312.025,27.065
1107.4,333.49,48.41
1355.2,1280.9,18.2
1341.4,1283.1,28.7
1368.6,1296.65,27.05
1338.6,1299.9,24.2
1350.4,1293.5,23.8
573.08,375.73,70.83
1847.5,1639.2,23.5
1828.7,1647.6,37.4
1840.3,1655,33.9
1813.35,1647.9,18.75
1859.5,1653.2,25.9
5.0745,419.74,11.9685
45.475,447.07,22.031
5.2265,401.455,19.8815
14.38,411.85,23.236
26.576,391.58,26.268
7.428,446.77,14.448
24.584,423.74,23.162
15.5735,399.375,12.9225
11.003,433.445,16.252
12.5935,460.37,34.0145
1909.4,819.52,13.88
1933.35,778.74,13.85
1875.25,729.53,42.5
1902.45,763.415,16.135
1915.5,794.23,11.38
1944.7,811.07,21.13
1890.6,816.46,16.91
1946.2,772.96,14.71
1865.4,759.1,39.09
1877.2,806.04,21.15
1927.6,859.07,15.87
1907.3,779.325,14.935
1897.25,834.535,22.735
1929.65,812.58,12.21
1886.3,791.78,16.02
1953.4,823.14,23.26
1967.7,790.91,23.05
1890.45,770.425,20.615
1913.65,840.21,24.16
1904.1,793.1,16.48
1933.3,827.47,17.52
1919.25,805.655,12.485
1931.9,754.81,29.69
1920.45,770.745,14.965
1904.7,741.545,37.645
1956.5,774.43,32.64
1924.8,786.66,10.82
1946.9,792.94,19.08
1935.2,798.38,11.22
1013.3,510.67,35.29
651.62,1343.2,33.61
717.205,1274,42.145
687.065,1334.45,34.525
672.31,1295.2,30.69
664.74,1265.3,27.67
692.71,1253,35.74
637.065,1320.65,33.025
703.965,1297.2,36.435
688.84,1280.8,17.15
1772.6,431.3,36.35
1811.95,442.61,28.97
1796.7,421.34,37.26
1785.3,461.43,37.14
1934.7,1727,1931.15
965.6,1386.6,40.46
991.13,1369.3,36.18
962.43,1356.85,38.52
1190.85,207.775,29.675
1180.8,179.31,25.37
1214.7,196.375,36.985
1207.3,214.72,31.16
1845.55,1459.95,34.1
1861.5,1453.8,25.6
1247.7,416.44,34.83
1258,456.46,28.41
1230.05,443.645,49.845
1499.5,1069.1,27.4
1479.15,1029.65,39.9
1469.35,1058,32.05
1482.35,1092.5,34.05
1494.3,1048,27.1
1287.8,938.42,35.04
1261.1,927.41,28.27
1404.7,52.4875,47.1075
796.82,1056.6,53.87
763.84,1041.95,47.77
1025.8,969.52,14.8
1466.2,774.655,38.725
1491,768.8,32.61
164.18,286.1,28.04
145.58,274.35,29.11
140.66,292.78,28.15
843.46,141.85,35.08
826.93,142.675,35.805
1947.2,1309.4,33.6
1949.6,1329.8,36.9
1928.7,1322.9,36.1
74.9205,775.555,28.9775
44.271,806.86,27.115
10.059,789.81,20.877
24.959,769.16,33
37.2435,786.715,25.9375
22.92,798.68,25.502
899.045,561.91,39.125
886.765,542.615,34.62
872.87,564.09,35.19
478.06,1614.2,20.5
489.775,1612.75,24.905
441.795,1909.65,34.695
765.77,12.177,48.817
401.31,1768.8,46.3
1149.2,965.24,35.13
1130.7,992.01,46.29
1168.3,998.94,31.55
1695.4,1526.6,29.5
1700.2,1551.05,27.25
1706.9,1535.1,31.1
1290.45,1619.7,20.45
1300.2,1621,19.1
1311.8,1625.05,26.15
1311.35,1615.05,23.2
1444.15,146.465,49.785
971.89,728.115,15.905
1709.45,585.67,27.29
1683.8,566.13,30.23
1735.9,521.51,32.97
1708.5,564.805,26.725
1696.45,538.96,33.01
1729.7,570.3,26.27
1726.8,605.72,38.52
1415.35,1482.05,28.1
1452.2,1456.7,45
62.109,1511.5,29.175
988.16,1244.65,15.85
1007.5,1237.8,19.3
1001.7,1259.7,17.18
1011.1,1276.3,31.4
1019.55,1252.65,27
972.02,1262.3,34.83
1028.3,1235.1,30.3
972.74,1232.8,27.5
995.75,1222.8,30.65
1641.15,1431.6,35.55
1659.6,1425.5,24.5
1654.15,1443.5,23.45
1680.25,1425.35,26.2
1668.2,1440.25,40.15
199.49,1483.8,40.79
209.43,1510.7,32.61
211.455,1464.1,38.135
227.67,1481,28.55
602.435,1040.05,22.345
602.58,1065.8,26.7
623.09,1045.6,34.21
1879.8,263.9,44.98
1023.4,1925.3,68.55
1066.35,1918.5,71.05
1954.7,1878.4,46.1
1947.9,1903.35,34.05
1986.3,158.27,1483.27
1584.25,165.65,1677.9
1641.55,627.375,38.335
834.53,148.41,43.29
1212,251.905,65.485
899.22,293.065,32.925
870.25,132.52,47.6
855.53,145.015,41.915
866.53,92.507,37.853
845.19,119.77,33.87
1129.15,853.02,43.1
229.65,386.23,75.91
1966,625.54,30.67
724.56,1090.45,53.19
178.28,368.39,62.92
260.645,342.83,65.415
1006.15,1371.15,81.4
289.44,736.85,31.63
914.565,964.395,1418.44
921.47,1694.6,37.95
700.99,556.98,41.01
224.165,1290.4,43.485
237.45,1270.95,41.61
561.46,1676.5,49.13
195.745,1310.8,64.115
1845.9,1168.7,53.8
1064.55,1464.15,1287.23
700.87,1561.6,37.92
706.785,1529.15,41.545
738.56,1541.3,37.55
742.6,1503.9,37.8
336.19,152.62,49.27
160.25,110.51,37.053
134.51,110.64,32.92
147.25,106.965,24.533
148.82,120.18,25.85
611.19,1780.4,1241.11
373.4,1702.6,61.97
1749.7,578.72,36.59
1762.2,609.855,43.835
1774.3,1302.5,34.6
1784.95,1327.9,47.45
1773,1352.3,45.6
1935.5,1463.5,45.6
1918.1,904.55,34.8
1903.6,1479.7,77
853.05,1268.8,43.2
1155.7,1986.3,44.2
820.355,1143.45,32.755
1185.6,1947.2,45.7
1116,1980.1,65.1
1325.1,345.1,96.76
1915.15,333.385,21.165
1737.3,752.05,34.99
173.09,259.52,53.53
181,276.45,54.86
838.84,849.94,42.69
179.635,319.19,67.705
601.3,1715.8,33.28
491.28,1494.75,1414.86
358.26,1705.6,33.81
1841.35,1948.15,29
1968.35,1342.7,48.65
1983.2,1429.3,44.1
1943.1,1350,32
1929.5,1447.8,46.6
1954.65,1391.65,50.7
1941.65,1483.5,47.35
1322.2,435.3,60.33
1074.9,62.294,17.061
1194.05,431.905,90.245
620.13,551.815,45.205
1225.7,378.21,86.44
866.59,1524.7,49.62
861.6,1557.2,51.6
1258.3,736.75,38.42
1769.5,1385.7,37.6
734.93,611.35,1374.24
1582.5,1691.1,53.2
32.542,157.2,1582.258
1880.8,183.54,161.124
538.81,498.89,42.78
558.15,495.36,80.39
1691.8,28.1,23.038
1772,14.867,22.396
1700.2,45.36,22.936
1718.5,57.128,48.771
1738.2,46.863,39.885
1695.3,71.962,46.585
1719.1,27.778,18.587
1701.9,12.71,32.864
1661.5,37.6185,33.0465
1727.3,10.43,29.015
1146.6,1617.3,72.3
1109.6,1618.1,42.1
