x	y	sd
30.773	1939.3	14.006
1278.1	17.895	21.084
765.04	377.61	23.095
1977.3	1243.8	9.58
1998.9	1285.7	9.482
1975.7	1243.1	9.669
1988.3	1198	14.129
1006.9	1013.6	10.771
1025.3	1030.9	3.794
1017.5	1013.2	12.856
1901.2	1983.3	13.257
1853.2	1576.3	15.399
37.801	1141.7	18.432
1017.6	1048.8	19.891
1012.9	1155.2	26.291
1013.6	1168.2	16.274
1017.4	1140.6	21.638
1002.1	1182.9	26.383
325.66	1649.3	12.351
1005.7	1080.3	23.38
321.45	1636.2	10.437
331.51	1610	8.813
320.39	1632.6	8.992
320.94	1635.5	9.189
271.91	1571.8	21.652
268.74	1655.8	30.827
321.65	1703	5.289
306.47	1717	5.692
321.45	1709.6	5.297
335.1	1719.3	7.49
136.98	25.465	16.459
141.6	73.746	6.38
132.97	70.377	6.794
78.916	1947.3	11.444
138.79	74.785	9.953
96.745	1966.3	12.594
741.03	1922.5	7.777
762.07	1925.7	16.291
1279.1	1539.5	12.889
1288.8	1536.4	10.952
1652.3	66.377	25.837
1304	1564.8	12.415
64.724	1752.5	7.957
1261	1517	13.755
1263.6	1530.9	11.466
1309.2	1558.1	10.867
1306.7	1572.9	15.804
1837.3	1864.1	19.902
1843.1	1905.3	4.996
1850	1908.3	5.101
1844	1904.2	5.447
1859.6	1897.4	5.572
1856.6	1896.1	5.218
1846.1	1907.6	5.517
1865.7	1908	5.319
1851.8	1876.9	5.569
1850.5	1891.3	5.475
1025.4	1042.7	7.642
1851.3	1890.9	5.359
138.6	873.49	21.4
1023.4	1024.8	4.437
1838.5	1894.6	5.048
75.748	909.17	18.905
1853.3	1894.8	5.424
143.67	752.63	12.091
1833.1	1905.3	5.436
72.089	76.984	27.368
902.48	1771.6	17.045
1661.5	1028	10.054
1665.5	1052.8	15.036
51.964	30.738	23.416
881.27	1767	19.094
1781.1	1100.1	14.429
878.01	1804.6	16.985
1782.3	1127	12.565
861.15	1755.1	15.554
1760.4	1085.3	16.71
892.02	1801	16.717
1792.5	1119.2	16.583
939.11	1823.5	16.577
1788.4	1155.4	19.622
878.66	1767.1	17.597
1839.3	1121.3	14.608
989.5	1719	19.473
1217.4	415.95	17.69
1794	1055	16.112
1044	305.32	18.113
1836.9	1117.4	11.933
1802.3	1139.2	14.935
1389.1	1362	24.732
1295	1545.9	10.161
1220.4	398.71	19.277
1375.8	1392.3	26.28
1290.8	1504.6	12.722
1289.3	1540.1	15.304
1184.5	1574.1	10.732
1176.4	1607.1	10.079
1173.5	1592.4	10.984
1139.5	1589.3	10.507
1192.5	1542.9	11.065
1161.5	1572.4	10.79
1169.5	1594	10.459
1146.4	1572.5	9.954
1241.4	1498.7	12.269
1285	1547.2	11.742
1279.4	1562.2	10.523
1059.2	1523.9	8.388
992.04	1491.2	7.321
963.32	1488.1	6.333
931.36	1484.9	5.099
959.71	1493.8	5.071
922.43	1685.9	4.377
923.46	1733.3	4.206
921.01	1732	4.16
912.21	1727.1	4.141
898.33	1497.3	6.643
939.49	1460.6	17.241
970.96	1438.8	12.811
948.63	1857	6.902
937.27	1872.6	4.408
945.43	1879.4	4.45
946.23	1842.6	4.573
934.54	1787.3	4.468
921.54	1669.1	5.831
931.48	1464.7	14.942
1109.2	1790.1	28.376
908.17	1489.3	14.629
920.22	1436.5	11.074
831.96	1902.9	11.308
842.83	1909.8	6.025
860.17	1896.4	15.099
1301.7	1524.6	14.562
1927.1	1393.3	20.51
1922.6	1347.6	18.299
1941.1	1383.6	17.298
1951.1	1393.9	18.355
1513.3	1325	13.689
2.575	657.54	18.385
22.082	788.65	28.918
1256.8	1535.3	11.214
1122.5	829.87	21.377
300.33	1701.8	12.196
312.46	1691.5	5.497
322.61	1700.2	5.608
1413.9	691.15	16.535
317.11	1705.6	5.595
1435.9	724.42	20.484
318.97	1713.3	5.645
318.3	1704.1	5.633
323.3	1694.9	5.314
300.65	1651.7	21.161
898.99	1014.4	7.62
43.892	145	20.756
1434.4	112.97	21.934
901.81	1625.1	14.235
1518.3	1566.8	9.561
1331.9	163.6	14.838
1539.6	1548.8	14.989
1982.9	1273.9	10.348
1976.1	1242.7	10.316
1981.1	1271.5	9.849
1077.2	928.8	22.733
1034.6	961.34	23.859
840.08	1898.1	7.043
842.02	1901.7	7.751
834.59	1902.7	6.873
849.79	1889.2	7.443
5.112	1152	10.709
256.59	691.55	19.593
1005	962.56	31.313
1721.1	552.61	4.974
1725.3	558.45	3.791
1719.9	575.18	11.177
678.87	693.17	6.202
665.16	682.55	4.921
670.12	682.19	5.354
667.25	698.54	5.177
667.15	677.97	5.021
1967	1702.3	10.969
679.75	678.06	7.665
1314.9	187.68	14.699
1319	169.47	16.138
1297.8	90.049	20.726
944.37	1012.9	10.368
929.62	1023.3	6.328
910.7	992.19	9.026
1693	649.02	14.961
1671.4	620.15	19.198
1700.7	558.34	18.109
1653.6	575.71	20.494
1668	482.7	22.396
1723.7	567.71	16.758
812.25	302.48	11.33
1673.5	598.48	20.312
801.41	325.82	9.759
953.29	951.93	18.361
804.27	344.63	8.774
936.7	1003.9	6.425
789.59	333.4	8.05
917.54	1023.8	6.985
799.14	335.75	8.343
745.93	417.34	8.194
705.26	583.75	5.644
682.6	600.42	5.506
679.12	650.74	5.341
680.06	682.16	5.619
676.49	691.74	4.952
1685.6	644.1	18.903
667.81	695.62	5.051
1681	588.51	13.753
678.99	673.55	5.195
657.75	679.65	5.072
1392.9	1411	25.108
670.18	676.13	5.19
1548.1	1585.1	9.345
674.39	693.21	8.199
1527.2	1528.1	10.196
1893	1652.4	10.065
1690.8	595.75	17.35
1684.5	575.2	18.806
1703.5	538.73	15.624
1699.7	598.38	15.471
1655.3	571.33	20.359
1715.6	606.5	18.022
1657.6	559.32	19.951
605.38	355.13	28.694
1695.2	576.02	18.009
1705.8	586.41	19.409
1005.3	1150.4	27.626
950.31	1080.4	27.596
1698.8	571.47	18.339
985.08	1152.2	24.24
1689	628.23	16.914
1035.9	1150.2	25.289
1683	578.68	14.461
1109.1	1304.3	22.323
1258.6	1397.5	20.941
871.77	2.418	23.516
1662	583.15	19.056
1716.9	598.08	15.774
797.53	1902.3	11.274
768.63	1876	15.3
1714	586.85	16.872
1662.1	576.53	19.599
1523	1370.1	4.982
1521.2	1374.7	4.465
1489	1364.5	9.025
655.6	624.53	14.615
1438.6	98.398	5.902
1442.4	96.318	8.591
1425.2	138.48	26.406
1783.5	549.9	25.791
1671.1	607.41	19.637
827.94	248.65	7.671
824.33	259.61	7.022
814.12	275.01	7.014
807.35	277.6	7.016
814.3	261.82	7.163
790.32	285.38	8.364
791	282.23	6.465
823.04	269.66	6.006
816.26	252.4	5.603
819.09	251.47	6.529
818.04	242.16	5.964
815.31	255.72	5.75
683.64	684.38	7.26
677.66	682.5	5.413
665.39	681.19	5.709
663.11	681.37	5.451
668.31	670.65	5.385
1662.9	1078.4	13.139
681.37	688.38	4.812
1675.5	1035.3	10.722
656.38	672.74	10.396
1666.6	1050.1	10.641
1718.5	1082	10.988
6.647	102.33	26.552
1679.3	1029.5	10.94
1695.7	1055.4	12.607
1690.4	1036.9	11.29
1648	1034.2	11.152
1668.8	1028.1	12.424
906.88	945.99	19.512
835.48	907.9	12.802
850.31	900.12	13.446
869.76	798.65	17.677
1705	555.89	15.551
858.84	760.06	20.406
1720.6	576.85	16.336
951.35	741.36	16.997
950.6	832.18	19.7
949.25	868.88	23.304
941.2	964.02	25.535
1641.1	1077.1	16.96
1702.4	567.45	13.6
1743.5	538.97	22.933
1115.6	1167.8	18.684
1848	1874.1	12.902
1859.5	1908.5	5.679
1691.1	597.09	18.149
1815.1	1895.3	14.414
1609.2	580.99	16.825
1688.8	637.29	17.918
1653.9	562.38	14.235
734.76	456.36	27.757
951.43	23.297	8.134
936.14	99.23	10.171
829.5	294.14	13.83
835.91	458.34	16.466
835.37	452.51	21.614
761.89	1910.6	7.771
1857.9	1879.3	15.41
1849.4	1898	5.283
826.2	485.23	17.772
1845.6	1914.7	5.799
850.23	397.65	16.76
905.38	462.47	15.628
1289.8	1524.3	12.511
817.31	449.32	17.488
1844.5	1906.3	7.434
827.59	423.34	15.514
1854.8	1903.6	6.069
861.07	390.63	17.277
1287.5	1516.2	12.985
801.52	339.5	21.045
932.9	46.256	9.724
916.79	98.717	14.277
811.22	334.29	7.537
930.19	240.28	27.301
953.43	292.09	27.338
1957.3	1257.3	10.535
1982.3	1271.5	10.58
878.69	1782.4	14.396
898.92	1776.2	14.299
884.1	1782.4	14.156
839.54	1751.8	18.023
260.5	600.11	9.55
1064.4	210.91	2.978
344.89	566.32	18.258
1069	208.27	2.206
270.41	543.59	14.939
1050.5	218.75	9.865
1869.5	1140.5	22.107
1724.2	567.41	5.169
1714.9	567.65	8.818
1800.6	1103.5	18.465
1788.2	1111.8	19.146
790.51	472.25	16.938
1564.6	725.82	3.26
1671.1	1972.4	25.026
752.48	1933.7	8.055
769.14	1886.6	10.256
753.38	491.99	28.135
947.35	44.254	24.743
91.366	1070.5	27.076
55.668	1257.8	22.278
113.26	1175.9	18.177
1660.2	1082.8	15.686
1697.8	1062.9	10.127
1665.1	1053.6	10.692
1655.8	1031.4	9.991
1684.1	1047.6	12.501
1666.8	1027.9	15.649
803.3	648.41	24.052
854.16	734.16	20.5
687.67	569.42	27.547
713.07	476.51	26.364
857.63	1603.7	17.325
873.96	1600.8	13.81
985.82	1556	19.888
1243.9	1535	30.52
833.58	677.23	23.245
917.98	704.17	18.511
1526.6	1571.5	13.802
275.32	498.97	27.837
1863.8	1659.6	11.463
1841.9	1675.4	12.921
1244.4	1541.5	12.887
913.66	680.88	28.573
1295.6	1526.2	13.766
1216	1515.5	15.685
1273.3	1499.2	12.329
1256.3	1570.7	11.848
1284.2	1586.5	15.305
1205.1	1543.8	14.391
1969.1	1323.1	15.947
1162.8	1606.8	12.38
1174	1550.5	12.783
1833.9	1330.2	28.684
898.06	1521	25.733
1708.8	580.28	18.84
1715.6	1114.9	15.555
627.15	468.33	22.37
854.48	1818.5	18.085
786.08	439.36	25.84
733.24	432.69	28.245
545.34	604.56	4.239
559.49	599.33	5.676
924.79	1028.2	9.333
1048.7	181.02	20.724
942.49	1015	7.115
923.66	1016.3	7.446
915.2	1585.5	18.82
921.16	1016.3	6.741
929.02	1028.7	6.932
922.79	1024.4	7.235
909.88	1015	7.202
965.04	1055.9	20.102
10.49	1760.1	25.831
637.41	454.52	19.312
669.55	524.17	16.271
122.15	709.83	19.056
971.3	1140.3	19.609
940	1146.3	19.262
959.06	1796.7	19.09
946.11	1876.5	18.035
1456.9	107.97	11.363
1433.3	85.359	6.335
1324.3	1397.8	26.721
675.5	676.31	9.683
1316.5	1492.9	14.157
663.78	671.55	5.717
1462	1414.6	4.885
684.83	651.49	9.101
1488.4	1393.9	3.949
673.21	667.74	4.79
1485.1	1394.5	10.515
675.06	666.01	4.796
677.06	676.56	4.837
663.43	655.03	5.388
673.86	649.95	4.762
668.37	631.63	13.741
692.23	463.7	18.244
611.55	330.3	28.364
728.72	337.38	29.832
820.05	270.31	28.761
745.88	382.1	26.474
1981.4	455.78	26.802
661.15	376.54	23.449
1902.1	469.67	20.422
744.65	374.1	29.598
1969.6	505.32	26.306
783.93	338.66	27.218
711.54	402.74	31.235
1960.3	1330	9.634
706.62	319.4	28.901
1929.1	1322.1	12.794
1933.5	1303.7	9.153
1932.8	1321.8	12.901
1481	1095.7	5.311
1469.8	1097	5.073
1475.6	1099.7	5.296
1467.6	1105.9	6.409
161.64	517.03	23.304
750.23	428.81	28.385
1508.3	708.39	11.895
678	564.76	28.062
694.2	510.44	20
618.6	392	4.35
627.19	395.28	3.548
1498.9	731.64	10.908
636.42	395.12	3.467
1485.6	865.44	9.569
630.31	396.5	3.653
1523.9	705.17	12.568
644.43	415.7	16.498
1280.6	1539.9	10.93
1176.3	659.32	21.802
1396.6	728.65	17.933
1315.9	686.17	14.625
1340.2	725.13	15.517
1475.2	1075	7.255
1476.7	1099.2	4.638
1472.8	1114.7	4.603
1476.1	1117.4	4.837
1247.4	1254.6	28.656
1552.9	1478.4	21.255
684.76	534.03	18.491
1433.1	111.81	6.458
1314.1	708.77	26.045
1144.2	729	25.167
990.53	764.33	26.607
953.4	703.13	23.79
701.85	513	28.83
745.61	1802.4	13.071
310.5	1057.7	10.927
328.23	1064.5	10.582
1453.6	50.154	12.244
1431.1	91.006	6.193
1440.2	90.047	5.613
1441.7	106.39	6.042
1445.4	92.723	6.08
1459.6	87.738	5.796
1028.3	1049.2	10.639
1452	95.637	5.848
1451.5	95.309	7.098
292.46	1055.9	11.351
306.38	1063.4	9.263
1207.2	723.6	26.927
1048.1	824.76	23.697
316.67	1712.4	11.672
1042.9	862.82	21.893
339.69	1697.3	5.235
313.75	1735	5.652
1014.7	865.26	21.785
317.36	1712.6	5.373
950.72	801.1	16.546
316.12	1703.8	5.342
1001.7	804.03	14.175
308.86	1703.5	5.909
963.66	773.56	12.019
961.8	819.71	12.121
978.85	710.52	13.301
912.89	1721.6	30.935
964.12	746.71	12.513
817.84	662.52	8.652
734.05	704.85	6.086
1091.9	847.25	17.266
1699.2	1156.2	16.12
1093.2	806.01	26.842
1232.2	1411.8	20.231
1072.7	801.31	24.157
1083.1	1699.5	16.143
1059.6	1698.5	14.573
1687.9	1080.3	18.595
1080.8	732.42	23.476
815.11	1809.8	17.373
817.19	1814.6	16.012
820.51	1817.3	18.171
800.04	1854	15.476
1073	770.84	27.436
826.28	1838.3	17.113
1091.8	807.93	17.592
1147.9	863.18	18.754
1233	815.92	21.134
1198	889.91	25.894
1144.5	891.49	25.877
1059.7	826.12	21.391
1138.3	866.22	29.331
1509.3	1369	5.917
1513.1	1361.1	3.721
1091.2	812.94	23.898
1023.9	822.79	23.047
537.06	586.58	12.029
1044.9	844.73	27.692
1089.6	876.69	18.862
1024.5	901.87	21.722
1071.3	774	24.84
1137.3	834.44	26.234
1295.9	1530.1	15.437
1295.3	1569.5	12.037
1261.8	1539	13.656
1301.9	1551.9	14.064
1228.1	1554.3	23.151
1076.6	831.16	28.362
1890.4	1676.8	13.648
1846	1652.3	12.869
1875.8	1687.8	14.833
1158.4	856.15	25.067
1137.7	914.03	27.323
1145.6	825.47	23.054
1165.5	712	29.698
1030.3	858.56	18.973
1502.6	706.98	9.166
1101.5	911.65	14.748
1472.6	720.12	10.678
966.32	992.28	6.975
958.08	1002.3	7.154
957.19	979.14	6.451
949	991.09	5.687
992.45	945.75	16.321
1042.1	1656.8	14.653
1138.9	888.92	26.854
1031.3	1642	17.43
1855.2	24.977	23.831
1055.4	1595.9	17.432
1509.2	700.21	9.701
773.26	333.23	12.802
1458.9	706.1	14.378
805.86	324.48	8.146
800.57	346.85	8.622
792.27	354.18	8.652
799.62	331.32	7.979
1071.9	1686.2	9.079
792.73	293.11	13.189
1062.5	1688.8	7.385
1068.6	1698.6	6.852
1069.1	1687.6	6.611
1092.4	1682.2	6.263
1075.8	1690.9	7.276
1074.6	1675.7	8.75
897.56	814.59	28.73
1077	828.05	26.577
1111	891.71	23.943
1442.9	110.07	11.579
1447.5	101.13	5.572
1444.2	104.8	5.909
1426.5	89.383	5.811
1436.2	107.98	5.698
1438.4	67.359	8.054
1100.6	768.92	23.386
1039.5	912.28	24.888
1157.1	857.9	23.504
1143.4	873.68	19.319
1505.9	1564.5	9.023
1530	1551.1	9.328
1515.8	1581.9	10.522
1526.1	1574.4	9.461
1533.6	1545.3	8.672
1437.1	1429.8	19.214
1276.8	1133.8	12.624
1722.7	555.04	3.664
1721.1	548.82	3.755
1726.9	563.84	3.758
1732.9	559	3.782
1727.1	544.69	3.848
1727.9	564.46	10.482
694.15	702.9	11.7
681.62	679.23	5.608
668.71	690.25	4.92
675.25	671.57	13.577
1151.1	889.54	24.06
810.69	251.22	7.129
840.51	262.17	6.766
844.51	239.92	7.88
1599.4	1786.9	6.054
1593.4	1810	4.451
1606.4	1816.2	5.014
1592.1	1813.4	5.037
1586	1826.7	4.588
360.55	769.83	13.776
1575	1809.6	4.909
350.43	785.06	12.32
1595.1	1816.9	4.513
381.19	783.01	10.804
1606.9	1823	5.975
358.18	753.97	9.792
384.45	749.36	9.425
359.58	766.01	9.53
353.1	748.17	11.14
1010.3	685.42	26.37
1063	877.37	25.669
1021.9	922.89	23.856
1011.8	782.32	27.199
756.26	1819.9	13.744
788.05	1820.1	11.275
1084.4	838.97	22.13
750.42	1834	8.353
752.38	1835.9	10.057
740.5	1833.8	10.883
751.45	1838.1	11.827
780.35	1821.3	10.148
806.49	1793.2	6.369
771.57	1829.1	6.462
770.22	1822	8.267
757.84	1833.7	8.491
1018.3	806.22	23.764
1094.2	828.95	27.328
1173.5	660.03	26.794
1326	734.61	17.285
1205.3	814.85	16.199
1992.3	1292.5	10.352
1314.5	761.55	17.016
1971.4	1233.6	9.163
1224.9	749.75	19.746
1977.8	1275.7	9.622
1179.1	793.01	13.969
932.72	29.926	8.153
941.96	11.699	10.585
1997.1	482.85	19.867
921.3	13.521	15.009
1040.7	867.84	23.725
1050.5	898.24	18.884
1033.9	860.1	19.997
1068.4	844.28	21.781
1009.5	894.76	25.274
994.4	1863.9	24.178
1128.5	867.15	25.303
1074.6	864.58	18.887
1057.7	785.88	21.901
854.66	1121.3	27.002
800.84	1344.8	18.165
730.93	1843.5	9.293
941.04	397.99	13.342
748.85	1811.4	9.09
892	464.3	22.357
967.91	568.4	18.158
563.88	1787.6	9.954
908.01	399.59	17.177
744.79	1857.8	7.671
998.39	554.59	22.656
756.96	1837.9	8.333
965.94	466.81	19.012
891.59	403.6	16.279
941.97	419.41	17.726
956.09	405.68	23.393
964.06	406.56	18.577
895.95	358.75	26.757
959.37	366.71	23.479
745.21	1298.7	7.672
740.64	1316.7	18.01
682.68	677.04	6.537
656.04	679.47	4.641
674.03	681.12	4.926
679.88	600.66	22.354
757.97	1286.5	9.443
1878.1	1591.8	12.902
746.98	1301.4	8.575
1884.8	1604.7	10.932
764.07	1276.4	13.915
753.21	1297.5	8.105
760.19	1301	9.122
738.09	1310.9	10.022
751.56	1290.4	9.047
730	1310	7.962
768.87	1317.9	9.461
1772.1	1109.7	17.562
1786	1049.4	14.014
732.38	1295.5	8.847
713.29	1319.6	12.331
1012.6	839.32	29.44
855.92	1604	15.337
838.87	1514.2	16.033
832.97	1466.3	12.962
761.82	1368.2	9.823
770.65	1376.7	10.911
809.71	1448.2	7.842
764.34	1317.7	7.624
746.61	1307.4	18.19
1088.5	828.43	18.887
65.288	151.92	31.985
1095.3	830.12	28.735
46.788	149.44	24.205
69.563	150	22.367
1087.9	869.79	25
1082.4	779.62	26.096
1020.8	830.91	31.857
774.35	1266.7	12.213
1267.2	736.32	16.031
768.49	1340.9	8.501
842.03	1711.6	10.43
1312.4	1284.7	2.566
688.3	698.51	6.06
763.23	1883.5	6.303
689.8	720.41	5.773
742.46	1742.6	11.773
678.3	698.3	5.909
759.01	1871.9	6.209
783.14	1239.8	12.713
675.15	698.57	5.708
763.65	1887.7	5.841
687.26	689.06	5.941
750.38	1889	5.901
686.78	691.25	5.916
754.68	1911.1	9.26
718.87	681.21	10.723
754	1907.8	5.967
794.37	334.74	9.367
806.06	319.43	7.481
1146.6	839.21	31.57
1112.4	960.41	29.225
1095	806.67	21.861
1523.4	1285.8	18.21
1517.3	1219.2	17.467
97.084	717.17	27.21
1457.2	1218.8	18.226
749.98	1309.5	9.243
587.85	1446.6	16.633
757.75	1291.7	9.199
1181.2	811.67	29.685
1099	899.93	25.508
972.13	975.48	10.992
948	964.35	10.116
1060.1	808.3	23.504
772.98	1298.1	17.052
751.29	1283.4	8.225
750.36	1298.9	7.718
741.8	1309.9	7.264
753.41	1309.7	7.426
671.57	689.83	5.521
666.16	684.31	4.838
677.03	702.86	5.965
748.97	1147.6	10.985
680.39	686.16	5.336
1527.9	1643.9	14.297
757.99	1291.9	6.666
1549.6	1627.2	11.564
749.98	1305.6	7.211
756.56	1305.8	6.685
805.44	1303.2	6.047
758.83	1300	7.173
746.39	1321.2	7.852
738.53	1317.5	7.495
751.19	1315.1	6.902
771.51	1313.8	8.815
734.15	1331.2	7.418
733.42	1328.7	8.956
758.03	1298.6	7.551
81.574	631.89	20.947
717.63	1290.6	12.399
753.75	1302.3	6.924
1240.9	793.35	20.977
1224	817.55	17.895
757.92	1305.6	14.25
765.42	1307.5	9.053
747.37	1265.8	15.873
1123.5	820.23	26.13
760.57	1308.2	8.154
747.11	1334	6.945
756.61	1304	6.957
758.02	1304	6.862
773.97	1297.3	7.25
737.67	1293.2	7.356
738.35	1292.2	6.977
750.88	1290.2	10.333
747.33	1299.4	6.657
478.53	1559.9	23.412
321.97	1688.9	6.066
758.88	1306.4	7.84
750.39	1317.6	7.339
735.11	1306.4	8.988
759.45	1312.6	7.265
247.82	66.547	25.841
747.81	1311.7	6.978
743.41	1304.4	7.414
754.41	1296.6	7.574
747.1	1295.1	6.956
742.66	1297.4	7.893
761.05	1322.2	8.076
745.46	1421.9	8.045
752.13	1833.6	6.299
322.97	20.133	21.374
737.33	1359.5	7.207
757.35	1876.2	6.065
737.55	1439.2	9.136
747.39	1862.1	6.485
746.81	1877.2	6.032
740.19	1428.1	10.286
749.19	1872.3	6.278
727.44	1321.5	7.395
746.7	1896.5	5.636
762.3	1313.6	7.314
732.26	1300.6	6.608
758.7	1331.3	10.421
742.48	1330.7	12.021
764.68	1316.6	7.37
808.01	1303.1	9.015
1506.2	1378.2	4.028
763.04	1309.3	7.641
1516.6	1377.4	4.028
780.18	1310.6	6.892
1510.5	1382.7	4.125
959.18	1281.9	18.264
1515.8	1365.4	4.149
1524.3	1381.6	4.05
1516.9	1362.1	3.734
115.32	1145.1	25.475
1517.4	1373.1	3.88
1514.3	1374	9.974
1118.3	887.76	28.471
1100.3	1003.6	20.91
1042.7	1017.1	18.389
1048.8	956.11	17.408
861.87	1922.6	7.91
856.56	1935.4	12.473
1049.6	856.51	23.952
880.88	1913.2	16.759
843.05	1875.2	14.289
1072.2	839.9	18.4
759.44	1303.3	8.93
732.29	1317.8	6.5
739.81	1324.2	6.658
1913.1	1298.6	19.501
758.16	1296.2	6.561
1943.4	1340.9	9.896
760.34	1308.5	6.826
762.85	1311.7	7.998
832.63	642.64	10.971
748.69	1303	6.533
823.9	624.97	9.248
755.2	1294.3	7.298
817.14	627.93	8.811
774.65	1330.1	6.559
774.67	1322.5	6.164
774.1	1338.6	6.704
816.23	1335.7	11.229
1432.1	1423.6	7.836
329.56	814.76	16.557
376.84	752.55	15.244
1790.9	1135.3	15.596
1936.3	1256.8	7.321
1976.2	1265.3	9.504
1977.2	1264.9	9.171
1934	1243.7	10.383
1966.7	1275.6	8.556
1982.1	1269.3	13.702
849.12	260.28	12.766
848.87	237.03	11.82
828.58	261.19	11.938
838.18	236.1	13.271
835.01	234.25	11.495
800.4	233.37	10.981
859.98	252.1	12.797
844.11	250.56	14.562
805.58	249.31	12.825
1462	137.21	16.375
804.37	316.2	8.587
1256.6	1545.3	14.14
805.65	302.6	8.846
1262.9	1572.9	13.442
797.84	322.76	9.084
1265.2	1500.7	15.055
811.6	335.66	11.997
1136.2	1347.7	25.119
1475.1	1240.4	22.907
1319.4	694.68	6.333
1318.4	708	6.492
1283.7	708.35	6.726
1315.9	700.09	6.868
1062.7	1103.2	30.247
1013.7	1061.8	18.348
1067.5	1106.4	23.106
1037.2	1018.8	8.677
1038.2	1019.9	6.102
1815.1	1103.6	14.459
896.36	1877.4	15.447
947.8	1923.8	15.836
320.51	128.34	20.734
1995.1	472.68	19.188
1957.2	532.88	27.163
1505.7	1372.7	8.863
899.85	1688.1	26.027
1384.5	53.266	22.687
1427.5	118.3	30.529
1423	135.91	25.935
1370.4	67.559	25.302
1432.8	116.4	24.009
1564.7	1281.6	18.998
1469	1272.7	13.889
1540.7	1227.3	17.995
1467.9	1258.5	17.395
1443.8	1266.5	18.094
1521	1312.9	21.547
1696.7	1164.8	18.516
1553.2	1233.7	13.947
1448.6	1303.2	23.176
1526.1	1294.3	18.276
1471.8	1277.1	14.902
1535.6	1238.2	23.448
1434	1391.3	16.859
1447.6	1391.9	17.389
1414.4	1440.9	14.667
1478.6	1336.9	16.828
1477.3	1257.4	15.58
1480.5	1305.1	18.079
1414.9	1502.9	22.246
1456.1	1497.4	21.688
1387.1	1474.5	21.072
1390.7	1530.4	16.216
848.15	227.77	24.142
817.46	292.1	12.249
849.01	243.77	9.59
841.43	272.51	9.583
820.24	246.63	8.629
859.82	279.26	13.264
1429.7	152.7	10.556
1133.9	95.674	11.206
923.95	7.855	9.354
927.46	1022.2	7.6
902.5	1.248	9.277
914.94	1024.6	7.028
1507.6	1575.2	9.314
925.52	5.943	8.269
931.21	1038.1	6.489
925.96	1024.4	7.378
939.3	31.658	9.597
939.11	1013.8	6.192
928.74	1049.6	7.989
119.01	1113.6	16.574
104.1	1130.7	16.358
101.63	1141.5	18.154
1406.9	318.12	11.186
1292.8	1236.8	30.612
338.82	621.93	7.065
327.38	615.02	7.959
105.39	759.46	17.446
109.2	748.1	14.629
106.73	731.21	13.69
1303.8	710.8	6.797
154.52	737.3	15.646
1316.7	693.67	6.289
1309.3	707.37	12.433
672.68	1909.2	8.01
683.37	1917.9	7.625
698.04	1905.8	7.088
721.98	1912.7	6.922
726.52	1910.6	7.109
737.45	1906	16.218
113.89	996.53	21.813
93.888	1026.3	19.87
686.3	1920.7	10.609
697.6	1916.7	7.088
685.16	1934.7	8.653
690.97	1915.6	11.263
694.82	1907	7.624
677.25	1907.8	8.004
684.55	1919.6	7.54
686.03	1920.2	7.774
1518.8	1305.7	19.881
659.4	1897.7	9.998
1538.9	739.65	22.813
685.13	1901.4	7.274
671.46	1903.7	8.234
810.48	590.6	8.957
661.73	1918.1	8.875
818.44	589.45	11.11
671.96	1899.1	7.648
666.2	1921.4	8.218
681.04	1915.4	8.061
700.35	1918.1	7.353
693.51	1913.2	8.384
42.784	1130.3	13.62
677.03	1929.4	7.712
3.628	1128.8	9.583
684.65	1918.6	8.018
110.21	1150	22.61
921.33	1921.9	19.911
1054.7	1011.4	19.814
1042.6	1038.4	8.392
1955.5	1332.1	10.433
725.41	1888.5	13.659
676.72	1895.4	8.158
696.11	1913.6	8.05
675.63	1907.1	8.349
705.24	1908.3	8.77
1543.4	1580.4	9.639
627.54	378.59	16.509
707.66	1905.8	9.142
1529.9	1602.4	11.353
643.02	363.5	8.308
31.363	1759	26.353
1942.4	1340.8	12.935
606.84	367.96	8.196
1957.6	1316.1	10.41
638.72	397.44	7.153
1963.6	1366	13.902
899.29	1817.4	17.022
1427.4	97	6.366
1935.7	1329	11.463
1440.7	100.18	5.606
1959.5	1308.7	11.652
1950.1	1315.1	9.854
1124	970.22	28.061
1954.8	1341.9	11.731
1045.8	1034.2	4.382
1964.3	1331.7	11.063
1032.8	1035.4	4.295
1957.6	1361.5	10.998
1959.9	1324.4	11.079
1972.3	1325.8	10.869
1948	1343.1	10.366
1378.5	96.344	9.74
1908.4	1364.4	10.567
1918.6	1788.6	15.063
1374.7	108.39	10.206
1858.8	1900.5	5.024
1393.2	112.36	8.926
1835.5	1890.2	6.849
1423.8	144.7	15.376
1419.3	751.47	28.726
1041	1309.5	25.574
336.6	648.62	11.628
322.87	617.22	10.128
855.12	1781.1	17.52
844.62	1798.7	13.646
852.8	1729.5	14.006
869.09	1747.6	18.91
1799.8	378.9	24.97
918.27	419.44	17.567
934.91	1020.1	8.039
914.76	1806.2	17.688
932.4	1778.9	30.524
262.83	697.18	23.073
803.2	588.67	7.684
803.63	580.72	7.71
1684.9	1992.1	15.837
1282.1	1531.6	11.595
1259.7	1502	13.128
1287.7	1570.8	10.838
1304.1	1581.7	13.724
1257.1	1571.3	11.452
1189.1	1646.4	24.811
877.95	1884.3	8.068
