1863.1,1331.5,20
1883.5,1334.6,19.5
1852.7,1306.4,21.6
1866.2,1319.4,15.9
1848.1,1320,20.2
1880.35,1309.25,30.7
1872.5,1291.5,29.2
133.69,1494.1,42.9
1372.65,225.675,16.425
108.265,1842.6,22.695
928.6,1478.1,50.89
945.87,1513.65,52.41
554.34,1825.3,19.07
549.91,1835.9,23.68
1022.1,1293.3,8.4
1027.4,1287.5,9.2
1028.5,1297.8,24.4
1026.5,1281.15,15.55
1019.3,1286.6,18.4
781.35,1567.8,29.94
1714.05,1333.1,16.65
1699.9,1323.6,20.4
839.15,411.2,34.4
819.95,409.3,29.61
1866,1713.8,28.8
1872.9,1732.6,18.9
1250,1682.95,34.05
1278.3,1679.45,45.75
1299.6,1899.95,25.35
1264.65,1904.3,34.55
1283.75,1928.55,22.2
1269.1,1871.8,31.8
1288.7,1882.9,27.4
730.635,461.365,46.6
746.82,1779.1,21.5
747.355,492.92,27.215
717.6,480.74,40.04
1341.75,937.475,24.405
1324.75,976.435,23.625
1339.8,962.41,38.23
1316,954.94,22.11
132.65,183.42,28.09
1892.75,489.95,36.8
1864.4,468.61,52.45
697.87,1275.6,28.51
1870.45,437.115,40.875
356.435,1732.4,25.635
382.28,1726.6,26.4
365.92,1747.8,20.25
351.075,1749.75,25.995
342.01,1737.9,18.19
1731.6,1931.95,28.65
1715.3,1913.3,26.5
1753,1919.15,34.05
1024.7,508.49,23.85
978.85,467.62,26.26
1005.8,501.21,27.85
1032.25,492.495,24.295
1001.6,515.74,35.63
961.735,478.575,18.1
1025.3,525.94,27.77
1012.15,475.67,16.05
1017.75,498.085,15.535
497.91,1646.1,34.75
412.585,1627,16.465
485.585,1668.45,21.505
432.675,1682.25,27.615
432.5,1632.6,26.77
464.37,1670.5,21.23
427.52,1712.85,39.09
496.08,1698.3,25.29
395.59,1674.75,34.15
468.09,1706.5,31.47
467.42,1641.9,45.33
445.76,1657.9,18.27
475.37,1686,24.14
385.1,1634.1,42.95
513.745,1678.55,21.335
410.28,1653.9,20.6
273.025,1520.8,20.885
284.62,1527.7,17.05
312.075,1517.1,36.375
273.75,1509.7,14.58
278.975,1488.8,22.865
289.68,1506.4,14.6
283.24,1514.7,9.55
293.845,1543.05,25.055
294.95,1522.8,16.83
270.22,1498.45,18.1
295.34,1494.9,18.48
1433.3,427.25,24.77
1407,431.3,27.73
1419.5,408.58,27.32
1451.3,418.5,36.11
374.91,314.14,18.42
394.16,335.08,18.6
372.975,326.765,20.74
369.25,342.55,30.32
386.44,322.55,18.28
382.28,335.625,16.145
556.36,52.315,46.164
579.905,114.47,25.415
737.42,246.02,15.7
564.4,83.91,43.482
545.45,132.15,36.98
555.84,108.735,23.835
546.81,33.476,32.209
1126.2,1316.6,41.9
1140,1282.6,26.9
1144.85,1297.2,22.75
1114.6,1290.1,37.8
1216.2,537.13,29.38
1221.8,525.345,23.925
1284.2,43.143,9.271
1267.9,41.172,20.237
1285.2,33.904,15.78
1295.4,40.4555,10.8535
1291.5,50.693,16.747
1280.5,47.721,16.114
1305.8,45.922,25.806
1431.8,1418.75,31.85
1422.7,1441.2,29.4
1412.6,1422.3,23.9
87.5345,801.93,22.9755
91.2715,775.5,21.9835
