160.315,867.02,36.435
168.53,882.17,34.84
947.18,336.21,30.65
1247,1127.1,41.2
1277.6,1147.6,27.4
1848.2,1920,29.4
1832.85,1892.9,33.65
1863.35,1911.3,41.35
1801.6,1909.3,53.7
304.945,776.415,34.24
714.55,504.12,52
1941.1,413.19,16.6
739.56,462.92,27.45
729.09,496.49,28.87
715.86,481.825,36.365
1421.65,1842.2,38.85
1442.3,1825.7,36.8
1497,1834.2,44.1
1464.1,1842.8,37.4
1454.55,1791.85,38.6
1924.2,1776.35,27.25
77.168,44.4485,32.7575
36.37,44.3945,26.6705
51.063,23.91,24.27
57.145,74.996,39.25
82.745,73.2615,30.3155
1165.05,960.785,27.545
1141.9,971.47,28.76
1145.2,953.63,38.71
1665.7,298.065,33.365
1676.3,304.425,21.545
1685.35,297.915,34.805
1061.4,1319.4,28.2
1016.9,1285.6,17.8
946.64,1287.1,29.66
1048.2,1314.2,16.4
970.18,1261.3,26.96
994.03,1327.3,50.68
1083.2,1308.4,38.1
975.34,1294.2,35.71
1026.6,1266.7,25.6
1004.6,1294.9,22.56
1036.05,1294.9,32.15
1034.8,1332.4,37
992.07,1271,27.39
1066.9,1297.65,23.65
1021.5,1309.6,17.4
290.28,962.44,22.31
306.015,969.6,21.985
287.29,977.21,34.41
264.3,980.02,40.11
432.755,900.255,31.72
440.26,907.08,15.69
431.09,908.5,14.5
436.5,891.24,17.75
564.375,124.36,25.765
628.585,186.535,24.95
591.91,133.19,27.15
610.45,146.43,21.84
600.55,195.82,29.71
596.21,176.49,29.99
637.7,145.385,33.025
580.76,157.155,25.255
618.73,166.585,17.915
482.61,1439.4,43.37
1413.5,1077.6,32.7
1392.8,1045.4,24.4
1387.05,1066.65,18
1393.55,1084.7,36.25
1367.6,1071,24.1
1744.8,569.56,13.87
1734.95,566.965,29.245
1742.7,588.38,15.19
1729.5,590.16,14.44
1736,577.075,15.145
1742.8,576.955,15.055
978.92,827.22,17.04
1008.6,738.1,26.87
967.95,811.175,17.405
984.69,780.3,23
993.84,813.14,19.41
1007.6,751.49,26.15
1004,768.945,22.335
991.34,739.005,21.545
975.64,760.1,29.13
990.99,757.665,14.055
449.26,1914.6,37.3
703.41,695.73,26.26
420.35,1900.9,36.18
1176.6,471.77,41.97
1463.8,699.79,24.76
1154.7,460.075,42.055
1184.55,452.58,27.59
1349.7,1747.6,43
1351.9,1693.6,38.3
1313.15,1736.55,40.4
1379.15,1730.85,30.4
1187.1,91.4695,52.4905
1527.7,1135.8,35.4
1168.85,69.816,34.252
1189.65,67.8025,25.2955
651.83,1059.5,11.61
662.595,1062.4,15.545
658.245,1049.25,29.215
213,1550.7,23.83
220.715,1562.3,17.235
232.09,1551.6,30.73
225.31,1573.15,23.46
435.455,1142.4,27.405
471.765,1151.15,35.785
422.63,1116.3,29.25
1947.25,161.225,19.415
460.035,1128.95,30.175
446.525,1104.9,30.085
352.675,179.185,39.53
389.18,213.27,23.45
347.25,235.035,23.145
368.33,226.9,29.26
340.165,202.755,38.87
370.06,199.925,18.935
390.15,194.83,29.59
91.255,1781.25,43.498
109.22,1760.1,45.92
63.002,1763.7,35.888
1463,930.1,48.3
747.43,54.087,19.244
735.265,57.949,21.15
730.27,47.889,19.736
739.525,44.831,27.261
1317.4,1436.4,26.3
1343.5,1433.75,27.55
1327.4,1475.3,20.2
1303.6,1478.1,32.7
1328.4,1459.4,20.5
1337.4,1448.95,23.05
1300.75,1450.15,24.9
1315.15,1459.95,14.1
1389.45,46.0075,38.5615
1430,22.549,36.481
1499,34.795,22.353
1389.4,15.392,38.567
1461.7,17.373,32.619
1907.7,370.81,31.51
1904.1,396.35,38.79
1908.4,335.46,34.39
1880.5,381.14,40.48
933.67,1615.9,35.8
871.06,1915.8,69.58
1689.1,1742.8,27.1
1685.7,1760.9,27.3
1654,1744.3,30.2
1649.8,1776.4,25.2
1695.2,1753.3,45.7
481.16,557.635,8.885
480.26,547.62,21.42
490.31,554.14,14.25
476.105,566.135,22.61
487.26,564.99,16.15
468.12,556.34,23.58
492.46,542.47,14.57
508.32,547.64,18.53
1742.6,1364.35,37.75
1767.2,1374.3,25.6
1750.5,1381.2,25.4
222.76,1251.7,43.86
818.84,809.12,23.87
251.91,1247.2,46.8
563.33,946.47,15.4
574.25,937.84,23.53
468.56,312.13,36.48
404.99,296.42,30.1
394.63,312.15,25.97
447.665,307.335,23.78
756.24,1925.85,25.73
769.39,1909.4,23.18
791.14,1908.65,20.74
776.185,1926.65,17.895
999.61,1906.55,54.24
1978.8,636.92,29.22
1984.6,628.12,20.93
311.84,11.301,27.522
1370.4,1588.65,51.05
312.11,126.91,48.09
243.11,49.049,23.62
287.62,17.4865,27.3635
169.99,101.2655,37.1945
191.455,30.927,28.382
347.88,23.221,55.443
312.34,58.3205,32.9155
287.075,45.422,26.216
288.85,81.781,32.589
250.62,103.65,33.85
266.09,28.631,21.863
181.34,13.461,36.193
343.56,93.555,31.878
204.895,56.3505,36.5655
265.345,63.0945,24.5085
239,7.785,22.523
155.73,50.316,46.806
220.755,20.667,28.57
227.565,73.698,32.893
257.36,13.125,20.942
215.5,127.36,34.64
77.9625,315.295,47.5995
1921.8,1927.5,52.6
385.82,782.55,37.23
448.93,762.81,45.89
802.07,549.53,50.88
55.385,1267.5,44.305
61.324,1284.1,33.811
1857.3,443.87,43.19
1232.8,1611.1,40.4
533.04,981.715,40.095
1858.3,452.73,33.55
658.105,916.69,1536.505
418.425,1608.85,41.255
490.645,118.895,1883.409
1309,40.773,698.747
1190,887.71,53.35
1169.75,895.165,52.365
703.76,1049.6,80.18
1617.5,1373.25,794.56
612.6,1165.8,31.68
590.81,1171.7,37.88
820.25,658.08,36.32
936.175,1616.45,1067.434
772.29,1152.1,1030.61
937.255,1761.7,1705.315
59.5935,1001.2,48.0805
1188.65,1027.7,48.44
1717.95,1612.65,35.2
50.941,473.56,1016.689
1854.9,71.805,34.295
1240.6,1938.4,64.7
1358,1263.8,48.3
1567.3,560.595,46.725
1528.9,591.31,48
1592.5,640.43,93.24
1738.8,1390,691.17
1449.2,639.175,695.305
668.46,515.09,54.64
1716,959.2,41.77
664.15,546.525,43.675
880.67,1030,107.2
549.015,1753.1,51.105
1360.85,159.335,75.655
462.72,1172.1,38.86
1352.25,107.89,92.129
1283.5,115.9,71.838
1313.65,156.195,83.435
1465.65,147.43,68.23
994.08,969.71,40.57
1022.5,995.71,60.1
73.003,198.235,38.272
65.9255,214.955,38.8925
1091.9,416.93,62.45
278.475,625.16,53.415
497.03,358.09,54.85
1194.8,1622.9,19.5
1771.55,8.2455,67.9815
1018.3,1745.05,54.35
1645.1,483.25,65.7
1628.4,443.015,65.805
1975.3,1488.25,33.05
1981.6,1476.5,40.5
1386.35,1887,61.35
1424.9,1914.7,53.2
551.98,649.845,34.325
848.79,102.95,42.32
580.45,651.65,56.06
530.28,637.54,70.13
536.86,674.9,46.52
33.439,869.75,30.55
60.5105,857.375,36.6585
56.6045,875.725,37.0805
77.1095,866.565,69.6885
