x	y	sd
715.39	707.56	8.374
633.15	151.29	14.977
628.97	166.38	11.474
649.41	155.65	13.067
591.66	147.1	14.764
629.41	149.97	13.096
638.12	149.76	11.516
612.14	150.29	12.118
1150.2	952.08	14.594
1150	955.31	8.224
1073.6	2.936	15.541
473.83	1164.4	7.315
469.5	1142.5	25.452
1747.7	577.94	5.265
1725.7	578.35	3.214
603.57	509.46	5.468
1736	583.63	4.356
604.81	513.28	3.807
1784.4	101.14	4.601
646.81	1201.4	19.569
478.55	1016	10.013
176.96	533.88	19.285
146.32	884.4	18.744
176.96	886.66	8.45
183.65	829.84	9.956
187.15	855.94	8.302
171.81	890.72	8.844
717.44	478.2	8.54
177.5	912.3	9.436
156.72	913.55	8.072
151.37	885.25	8.793
134.33	877.47	23.089
105.42	1236.8	31.476
21.801	1241.8	21.029
10.211	1229.3	24.164
1676.8	1753.2	5.816
1683.8	1754.8	3.725
1638.5	1702	10.737
275.05	1506.7	22.26
1501.9	308.29	7.075
1508.8	297.8	7.129
1512	287.02	6.407
466.56	561.93	20.157
1496.2	286.63	7.722
474.48	557.36	3.837
1493.7	298.76	6.715
480.27	553.88	3.799
1482.4	313.94	7.553
471.78	570.46	6.392
1524.8	293.06	7.177
1511.1	290.73	6.481
418.97	910.88	6.943
1690.7	165.42	4.634
431.09	905.48	3.297
424.03	910.17	9.2
998.84	816.78	9.884
981.44	826.42	10.37
988.9	817.34	10.577
990.1	802.77	10.051
1031.1	751.81	11.149
1062.1	631.62	14.502
1108	1764.5	21.97
999.82	818.9	12.483
996.96	7.002	21.874
945.94	59.516	30.778
1914.3	1748.8	13.178
1922	1791.1	6.456
1940.2	1746.3	13.819
843.84	814.12	15.642
238.37	1244.4	21.429
1207.6	1878.2	15.06
456.66	324.15	8.629
1117.4	1045.6	30.391
439.51	313.36	5.676
1143.5	1097.3	10.533
445.08	316.75	5.357
1184	1058.2	9.774
448.15	316.94	5.179
1167.4	1075.3	9.345
448.6	1109.8	13.705
478.07	326.09	10.248
1160.1	1075.8	15.032
445.83	1125.4	12.826
459.02	1138.6	13.062
476.43	1121.3	14.708
57.316	80.574	16.566
36.531	60.889	17.795
54.066	75.016	17.37
1665.1	283.3	7.421
1254.1	1705.4	21.667
255.56	1052.2	25.779
38.744	51.098	18.836
43.549	100.65	24.518
1140.1	989.85	9.394
32.844	105.88	16.029
93.648	164.2	15.978
34.311	43.555	19.428
35.824	69.971	20.949
51.373	60.898	20.71
514.45	1732.7	21.304
49.416	35.734	15.68
90.824	17.256	18.805
1935.6	1782.6	7.012
1955.6	1777.7	7.144
1930.1	1766.3	6.544
57.094	8.734	21.994
37.422	40.781	18.145
42.896	65.313	12.951
68.82	45.35	19.008
75.445	43.07	18.839
50.211	3.307	18.506
67.41	54.217	19.071
62.633	37.596	16.033
57.07	23.91	19.361
82.951	60.656	17.515
0.922	1.072	19.498
98.947	67.373	18.994
86.555	46.055	20.869
24.621	1744.9	19.844
51.891	51.977	22.709
12.148	48.311	21.49
68.049	71.023	16.582
1741	576.21	8.313
1745	577.01	3.717
1936	1774.1	8.632
1748.5	566.28	3.746
1907.1	1775	9.009
1743.9	571.19	3.58
635.84	1183.5	30.031
1748.3	570.16	5.676
1354.2	303.15	24.369
1257.4	498.03	13.125
1258.1	389.36	14.261
1305.3	420.24	15.37
1778.1	87.49	3.943
1367.3	1239	12.609
1775.2	91.5	4.009
1775	88.703	4.103
77.076	41.789	18.796
564.03	1746.1	17.792
993.54	813.29	11.441
1000.4	825.4	14.938
1457.4	17.27	16.568
1398.3	16.34	18.094
1448.3	2.068	15.54
1735.6	567.24	3.804
1742.5	575.68	3.528
60.828	74.107	12.379
1738	574.87	3.842
64.244	115.15	20.14
62.064	22.314	14.913
28.695	44.613	17.546
92.229	69.996	18.546
53.811	56.352	22.04
1473.7	1857.7	16.832
1450	1875.7	19.515
1449	1827.6	17.052
37.992	44.176	17.519
120.66	51.023	20.562
58.652	61.338	16.82
402.84	1745.2	15.957
65.027	44.424	17.539
406.46	1710.5	16.57
1925	1789.8	21.008
59.963	54.068	16.084
416.44	1715.1	19.705
1941.5	1776.5	6.362
33.795	34.684	15.984
418.81	1756	16.958
49.43	22.389	16.841
404.75	1739.2	15.673
484.24	1670.7	16.068
1229.9	403.38	15.384
69.813	45.449	15.257
51.063	27.961	15.263
27.746	37.418	23.769
76.102	28.816	13.594
897.16	149.8	22.12
58.301	22.564	18.562
42.914	28.639	19.085
109.73	39.742	21.725
78.398	20.289	16.686
96.225	44.473	20.098
21.359	86.912	15.003
1077.7	491.66	17.469
1060.7	550.23	18.507
59.576	36.082	17.297
80.754	33.715	19.265
1170.8	438.74	25.796
1826.8	1915.6	25.916
998.81	504.09	24.525
1838.5	1909.1	5.648
1841.2	1922	6.431
41.898	94.891	18.628
347.15	1365	27.634
84.029	94.684	16.454
1723.9	560.34	8.009
101.94	72.941	13.54
1736.6	577.33	3.301
1735.8	576.03	3.433
104.66	38.746	15.668
1742.1	570.5	3.388
79.596	87.744	17.378
1735.8	568.53	3.393
99.545	14.863	14.313
1739.9	576.9	3.69
1738	579.09	3.556
1732.6	579.56	4.115
1738.1	572.94	3.979
1732	571.5	4.576
36.367	53.176	15.893
28.744	108.97	17.945
740.86	589.01	6.268
732.38	574.37	7.256
733.07	576.3	6.208
724.05	570.74	6.814
718.67	587.96	6.308
736	570.25	6.377
740.7	580.76	6.532
735.83	559.63	7.138
1674.5	1755.2	8.475
801.87	197.38	25.739
727.56	541.83	9.187
739.21	559.69	6.95
730.45	566.24	12.941
60.688	90.863	21.965
59.615	85.279	14.611
241.43	749.11	21.312
28.785	24.191	15.828
1327.1	1477.8	10.216
89.029	35.564	19.1
1301.7	1439.4	12.647
72.164	84.002	15.013
1337.8	1465.3	11.206
51.84	88.094	17.36
1306	1464.4	9.841
1308.8	1459.3	12.136
95.52	87.855	16.841
1292.7	1458.4	11.005
1990	451.62	14.729
65.965	38.572	17.822
1299.7	1469.6	12.217
1959.6	450.3	11.115
65.543	28.893	17.759
1321.3	1405.9	11.488
34.059	103.95	17.422
1317.3	1441.3	11.691
63.555	74.691	15.509
77.652	63.32	22.323
71.313	71.949	14.928
34.656	46.074	17.986
86.564	82.684	18.339
65.453	27.98	19.359
33.891	14.609	22.854
45.469	1771.7	22.298
88.752	55.439	17.381
121.11	1784.9	16.219
55.709	40.27	16.384
98.895	50.996	18.492
1222.1	408.29	17.427
37.703	89.412	17.091
1299.7	493.67	15.058
67.949	46.648	20.021
1227.8	465.19	14.378
1123.4	1841.5	12.056
1167.7	452.27	9.423
73.754	67.186	18.995
1079.1	1882.9	14.455
1171.5	476.65	7.771
1150.7	487.24	6.722
82.539	84.266	16.71
1135.1	497.79	6.583
1318.6	1654.7	4.507
1154.1	490.47	6.381
1301.7	1665	4.241
59.313	84.426	15.484
1117.6	522.58	8.67
1315.5	1663.8	4.153
1086.5	510.52	20.531
1322.3	1666	3.827
59.418	64.869	17.766
1064.4	490.85	17.397
1311.5	1661.6	4.291
1003.2	274.83	19.869
1311.6	1665.6	3.963
1061.3	499.13	22.059
42.297	43.129	15.088
95.645	30.168	14.107
81.352	52.633	17.55
1285.9	1460.2	13.68
1315.5	1488.9	10.349
62.773	33.688	18.305
1323.4	1464.7	12.18
22.594	102.34	21.648
17.805	95.188	17.404
1607.3	1261.9	5.404
47.164	41.795	19.449
1192.4	589.82	19.13
1620.4	1238.8	7.895
52.064	0.641	19.638
973.98	788.24	24.225
1416.9	1751.7	16.219
64.418	70.924	18.917
1395.6	1813.8	19.948
11.252	7.127	20.236
1442.8	1837.7	17.944
1481.1	1850.8	15.739
57.52	121.44	14.31
506.02	1160.4	6.884
49.27	14.51	25.322
1437.9	1860.6	14.558
27.762	52.324	17.348
87.23	79.586	21.2
43.461	20.977	23.85
1834	1439.3	17.292
25.742	57.559	15.159
48.004	24.713	15.321
80.262	31.357	22.251
201.07	54.244	10.853
312.93	21.523	5.955
1758.6	70.729	19.258
303.55	25.387	5.771
1781.3	98.553	4.046
1737.7	117.15	14.597
284.84	33.729	6.639
301.76	29.861	5.99
291.29	42.262	5.972
387.12	1673.4	16.54
305.54	38.428	6.384
376.25	1664.3	19.86
298.45	39.158	6.351
297.46	35.537	6.119
74.994	41.563	19.078
78.324	42.617	23.084
812.82	810.38	7.127
432	1738.4	7.795
21.336	116.12	18.753
79.352	52.188	17.696
425.44	907.08	7.211
430.38	897.35	3.221
434.66	906.24	3.278
422.75	908.81	3.478
425.58	907.78	3.318
441.4	910.49	3.43
447.37	912.17	6.866
104.16	105.9	16.391
76.703	89.895	18.374
62.365	73.125	17.338
954.75	1233.6	19.732
432.49	912.51	6.064
440.65	901.74	3.421
442.45	915.41	3.346
70.121	0.203	14.288
428.54	912.22	3.711
45.996	12.285	18.849
380.06	923.56	18.225
75.234	96.066	17.604
61.674	51.918	15.564
70.49	70.613	15.305
1073.7	704.49	24.584
90.066	63.402	17.138
1040.7	540.52	20.047
73.609	73.582	17.994
57.316	58.504	16.198
54.381	89.85	16.145
57.67	74.996	17.974
46.141	7.918	15.139
94.201	55.043	15.041
68.361	33.93	13.139
61.918	42.875	17.953
56.705	60.166	16.295
1268.7	1114.3	11.372
78.561	38.543	12.705
1253	1141.1	9.287
23.793	58.488	14.142
27.957	78.854	15.699
1045.4	681.16	8.905
12.551	0.719	18.038
975.57	751.04	6.051
76.488	37.777	13.216
971.11	790.27	13.915
56.012	99.381	12.949
985.78	818.95	10.794
88.178	42.422	16.069
977.04	823.61	10.376
994.42	808.01	10.206
932.33	852.69	25.504
67.408	31.553	14.856
1502.6	304.87	6.175
30.996	32.184	19.002
1472.4	364.4	19.725
94.586	55.875	15.976
1124.6	1895.5	18.864
69.891	40.234	20.115
1101.6	1830.6	14.11
59.637	44.734	15.223
537.28	946.75	17.717
1092.1	1927.2	12.409
70.846	59.873	13.444
1093.3	1905.8	19.526
112.38	47.207	20.54
1053.6	1890.9	17.966
37.797	57.926	14.646
1028.2	1871.7	18.403
88.92	48.891	13.72
1044.5	1878.4	15.673
84.965	59.547	14.674
1102.9	1879.6	13.84
4.299	95.807	19.851
1104.2	1884.6	13.717
52.684	83.625	12.198
1139.5	1861.8	12.845
1111	1832.9	14.977
1131.7	1901.2	15.896
17.113	48.084	16.036
1105.5	1888.1	13.022
40.75	91.512	16.35
1098.4	1894.3	13.543
1252.6	441.34	14.646
50.863	94.43	14.034
1078.9	1865.5	14.655
1255.3	430.01	13.872
69.48	52.816	13.937
1253.1	474.93	15.764
101.17	62.889	17.533
1276.5	423.48	12.146
58.658	52.979	13.862
1276.8	458.31	14.744
77.26	36.521	15.103
78.859	45.201	14.736
37.789	32.4	14.598
86.314	49.148	16.85
73.615	82.508	17.074
102.64	5.172	15.522
63.406	73.77	18.482
1162.5	253.13	12.828
42.145	29.908	16.171
1216.9	45.018	24.215
57.145	59.609	13.182
37.932	34.246	14.345
76.059	51.637	13.534
82.695	46.738	15.515
1448.8	675.86	13.473
87.328	74.088	14.782
1487	685.24	10.473
90.387	18.404	16.079
1615	413.1	11.609
1614.7	472.37	20.996
36.373	43.689	20.995
35.943	80.441	17.958
54.453	41.709	20.414
31.875	66.398	17.533
70.191	1824.4	24.164
75.678	1793	13.295
23.012	1809.3	17.687
47.096	129.6	18.848
7.867	155.84	16.755
82.156	1805.9	19.211
31.686	146.69	17.567
107.76	68.664	16.713
70.061	61.363	18.885
1660.2	280.87	9.379
79.904	98.717	15.11
1663.4	300.29	5.181
57.369	14.58	18.614
1672.2	291.94	5.394
593.37	1298.4	8.184
1678.9	330.75	7.896
585.44	1300.8	6.766
577.87	1305.8	23.833
1813.9	1882.7	15.281
1769.3	1930.7	15.621
1372.3	1071.4	11.842
1766.7	1872.5	14.268
1400.8	1067.8	11.073
1371	1052.1	9.284
1416.4	1062	13.296
1384.7	1048.6	12.167
1388.2	1082.7	11.968
1377.6	1023.1	23.262
957.34	793.07	19.403
1037	828.36	11.681
994.8	813.19	10.432
978.04	827.22	11.612
291.82	975.26	5.741
983.88	804.09	12.568
292.19	966.6	5.098
495.88	1409.4	14.09
972.14	52.699	17.81
1269.2	1088.1	16.717
1249	1132.1	8.052
1758.1	90.941	4.631
1238.2	1120.8	7.494
1255.4	1110	8.676
1247	1138.4	8.611
1243.7	78.605	18.068
1260.3	1122.8	8.441
1186.4	79.359	10.546
1237.1	1121.2	13.389
1238.8	1105.8	8.264
1243.8	72.115	12.074
1227.3	1127.1	8.331
1242.9	1130.1	7.634
1230.3	1120	12.731
379.72	1733.6	14.913
418.35	1750.7	7.332
425.17	1704.8	16.294
1212.5	579.28	12.652
428.48	1755.8	14.915
614.1	147	12.828
630.56	141.24	11.684
564.54	150.07	12.41
642.23	148.43	19.311
406.53	1738.3	11.346
1260.7	410.27	13.776
1595.7	319.5	12.869
1799.6	1898.4	18.596
1809.4	1897.2	16.01
1793.4	1905.5	11.301
1797.4	1884.8	10.986
477.25	559.64	7.102
481.39	548.9	3.719
487.26	560.66	4.977
447.97	1912.1	10.291
430.72	1902.3	7.835
452.91	1890.1	9.338
1804.9	1875	15.227
1843.4	1897.3	12.009
1803.1	1894.8	13.353
1760.2	1912.7	17.571
1812.9	1896	15.886
689.64	1411.6	24.387
699.19	1378.3	31.432
1106.8	0.885	14.093
1355.5	1718.5	20.701
1474.3	746.61	20.727
1459.7	691.5	15.358
1499.5	688.76	13.123
1484.6	726.57	12.586
1470.6	702.24	12.719
743.56	1183.7	26.227
610.51	1232.5	25.64
1254	415.16	14.267
1265.1	460.29	12.808
1333.7	319.56	24.979
1244.5	444.5	15.008
1432.3	136.43	28.441
479.88	565.17	6.935
486.84	550.41	3.811
483.97	547.29	8.329
1163.3	1086.2	8.722
1155.1	1087.1	8.432
1150.3	1069.8	12.311
268.26	972.96	8.822
258.68	1151.4	26.62
383.66	1120	13.71
327.94	1136.8	15.51
1030.5	1328.9	13.264
1462.1	1834.5	19.646
240.81	1229.1	16.715
278.3	1239.2	18.731
198.11	1238.8	16.717
235.23	1273.9	14.382
256.46	1200.9	19.087
347.19	1172.8	11.916
1058.6	478.72	16.56
1938	436.67	16.074
1983.1	422.34	11.654
1984.2	430.85	12.426
1988.8	397.78	9.566
1982.3	384.51	10.787
1993.3	433.24	9.84
1990.1	432.47	10.424
167.66	475.1	24.809
601.87	1780.5	23.863
141.45	464.58	13.237
986.28	1466.6	18.604
698.19	689	11.153
479.39	573.5	5.456
475.42	564.73	3.772
470.2	562.02	3.542
471.21	556.28	3.692
477.81	562.57	3.657
482.15	561.57	3.977
469.95	566.14	3.857
476.16	564.94	5.544
1349.2	1735.6	19.041
1350	1757.1	18.391
1314	1791.6	17.967
1986.2	439.93	9.627
1993.9	409.02	9.027
1979.6	448.11	16.162
1249.1	1137.6	13.038
1242.4	1143.3	8.542
1259.9	1118.8	7.357
1240.1	1134.3	13.835
1775.3	64.926	6.575
1250.2	1032.4	14.91
643.39	1732.6	27.905
792.96	1909.4	23.771
1148.7	459.98	26.701
1253.2	457.37	19.363
1092.8	466.09	28.101
1030.8	487.97	13.077
1093.8	532.1	14.764
1042.7	529.22	16.764
1099.4	504.62	16.403
1037.5	496.91	19.539
1020.9	518.67	19.192
1037.2	489.49	25.771
1128.4	931.58	10.572
1146	953.83	7.94
1141.4	966.41	9.214
1142.3	974.12	9.619
1128.6	967.31	9.667
1137.7	973.79	8.933
1149.8	941.67	9.015
1145.2	956.87	9.566
1171.6	970.12	10.246
1150.4	948.35	9.676
1119.5	955.95	9.151
1143.8	985.57	18.625
1737.9	565.29	3.476
1742.3	577.68	3.557
1737.7	572.77	3.878
1736.5	569.18	3.449
1735.5	569.08	4.342
1879.8	817.5	17.733
1383.2	1041.4	12.269
1408.6	1100	11.947
1366.1	1147.3	19.453
1416.9	1030.3	17.979
1297.4	1469.8	13.348
1322.7	1489	9.264
1759.6	1517.8	22.282
1232.2	119.22	30.436
1255	44.713	21.807
1153.4	115.74	27.732
1237.1	82.496	19.072
1152.3	1282.9	9.477
1312.6	1225.8	28.603
1664.1	305.59	5.565
1635	298.44	9.275
1118.3	36.934	25.224
1141	96.078	19.494
683.6	1527.2	3.967
703.66	1534.5	8.279
1939.4	1079.7	14.909
1779.7	100.6	12.027
1524.4	1747.2	20.348
1417.4	1834.8	13.335
522.92	327.54	18.577
1757.8	588.29	14.714
1731.8	577.9	3.476
1735.2	579.55	3.91
1741.2	570.95	3.627
1736.3	577.76	3.666
1122.4	3.814	24.891
1608.9	1644.9	23.214
1121.1	31.67	24.638
570.3	1342.7	7.208
574.14	1325.2	19.118
1989.8	431.88	12.397
1949.1	423.85	8.61
1105.8	1842	18.088
1992.4	426.13	9.013
1119.7	1845	15.523
1968.5	439.95	20.51
1056.9	3.377	25.878
1983.2	425.57	9.555
1979.7	407.4	13.746
1446.1	13.318	10.394
1438.1	17.82	9.005
1434.1	1.078	9.311
1419.3	2.301	9.8
1362.2	1277.6	9.835
1446.6	5.316	7.411
1318	1427.5	10.197
1315.8	1450	9.48
1316.1	1443.4	9.775
1334.2	1450.9	17.94
592.33	1330.1	8.986
1826.4	1948.3	14.55
1998.4	1362.4	24.818
1585.4	758.05	24.322
1493.2	288.29	9.488
967.25	1907	17.192
1136.8	983.88	8.832
1155.6	967.02	9.311
1141.2	950.62	8.171
1120.5	953.43	9.012
1088.6	980.69	15.589
349.48	770.09	13.931
287.62	787.6	15.143
300.1	751.37	19.852
282.84	989.34	9.242
285.71	974.1	4.629
296.23	993.47	5.862
1996.3	409.77	9.201
1979.7	417.79	9.062
1985.3	415.27	9.88
1973.9	420.97	8.879
1979.6	431.96	13.082
1213.5	425.71	17.728
1497.1	296.93	7.913
1493.7	302.98	6.632
1486.7	298.81	6.442
704.66	673.89	8.479
727.91	693.5	8.759
1782	90.604	4.813
1779	97.471	6.402
965.74	1775.9	23.328
848.33	1886.7	18.177
1301.7	1645.3	15.232
1308.1	1674.9	4.699
454.24	162.1	22.8
558.26	157.29	27.363
480.7	207.34	16.048
1604.8	1149.7	19.948
1054.5	1190.2	21.138
1867.8	301.66	20.478
952.15	1908.7	25.112
1834.6	272.32	26.317
825.72	772.48	20.376
1071.6	1789.8	26.357
1678.4	318.44	8.016
1678.3	300.32	5.083
436.35	1136.5	17.185
1682.9	302.02	5.438
431.39	1109.3	10.964
1678.3	302.25	5.216
448.27	1106.1	11.96
1666	302.34	14.499
510.35	1207.7	27.665
1655.8	295.37	14.28
1992.8	1052.8	24.464
1174	465.62	14.166
1213.9	469.32	21.76
152.68	466.9	19.84
312.67	793.75	16.389
303.84	762.42	15.33
287.77	779.63	13.66
302.04	795.5	15.2
325.62	744	16.094
358.94	28.949	7.906
311.97	659.86	17.935
380.35	27.158	19.31
303.08	782.31	13.961
298.36	752.22	14.417
344.59	773.17	16.071
44.672	756.6	17.678
1746.6	571.97	3.638
1738.5	576.28	3.712
676.19	36.711	9.739
1731.8	567.33	3.769
724.16	45.771	6.58
1736.8	573.06	3.532
1742.6	568.09	3.781
1747.5	574.83	3.656
1732.1	565.85	3.721
1742.9	568.95	3.839
1768	590.65	10.482
730.16	44.959	7.538
739.68	48.93	5.558
735.01	55.748	6.147
731.94	47.672	13.924
1782.6	88.965	5.939
1780.7	87.459	3.921
1781.9	83.828	4.057
1781.8	70.479	4.286
1777	86.867	3.808
1766.4	101.34	3.998
1767.9	86.234	7.341
842.96	797.65	10.936
1487	1848.8	14.904
1458.5	1777.8	21.205
1452.7	1782.5	14.863
1099.3	1901.9	12.38
1082.8	1863.2	13.608
1109.8	1857.7	10.849
1193.2	1853.8	22.52
1736.2	616.54	11.565
1730.6	586.69	3.68
1741.9	576.58	3.674
1742.2	586.46	3.474
1736.8	577.8	3.457
1745.7	571.84	3.636
545.08	1913	22.954
1733.7	576.37	3.54
636.43	153.91	10.645
1727.9	594.31	3.761
590.26	143.61	11.478
1744.1	574.98	3.661
595.45	184.42	13.89
1744	581.37	3.691
618.1	137.8	17.351
1747.4	577.87	3.696
1736.7	569.24	3.603
1694.4	1728	16.455
1741	573.03	3.645
1742.7	579.68	14.77
341.67	13.131	15.132
1168	969.34	15.031
364.01	32.563	6.23
1135.9	988.54	8.288
349.19	40.992	6.55
1156.6	954.5	7.76
320.76	1141.4	8.566
356.59	24.42	6.236
1135.1	960.31	9.493
351.89	33.383	6.785
1209.6	991.01	10.786
1562.4	988.31	7.212
1562.2	998.37	13.112
435.94	1145.2	11.958
444.08	1147.8	11.81
719.49	503.98	12.305
953.95	1910.4	18.404
717.83	498.66	6.211
741.34	496.62	7.649
702.3	478.44	8.975
449.01	1068.6	23.993
957.39	1856.4	21.111
1158.7	476.84	9.006
292.24	1331.4	13.941
1176.3	469.09	8.584
253.56	1376.3	14.886
1170	498.88	9.315
349.83	1363.7	14.99
1166.8	476.12	8.615
403.62	1245.2	11.09
1155.4	468.49	9.102
259.16	1317.4	17.188
568.76	1639.9	28.385
1657.5	1719.3	11.025
495.4	1878.8	26.595
1665.1	1733.7	8.755
386.35	1420	19.769
498.4	1962.1	21.023
1645.8	292.72	9.156
505.26	1997.7	19.876
433.23	1968.5	18.082
1283.2	1470.7	22.718
1230.9	438.84	14.379
1317.9	1461	9.282
1293.8	455.18	15.976
1319.7	1471	7.815
249.64	1261	14.97
1304	1452.9	7.405
317.79	1344.8	21.06
1293.2	1472.6	8.473
1311.7	1448.9	7.225
1246.2	1492	19.248
433.85	1892.3	24.65
317.92	1984.8	23.56
438.59	1849	20.927
1500.2	55.719	26.367
418.3	1894.9	24.706
449.55	1948	22.064
493.9	231.54	4.947
644.92	156.79	11.829
486.81	1983.7	15.283
622.3	181.41	12.012
620.16	160.28	13.25
1121.9	962.71	20.316
618.81	156.38	11.494
611.08	197.4	9.776
632.21	133.17	12.068
610.36	156.93	13.42
1930.1	184.26	16.509
403.36	1443.1	19.33
1412	8.445	15.088
1404.9	40.25	15.094
323.69	1456.5	18.605
1449	110.01	21.694
390.38	1493.2	19.301
393.65	1488.1	22.916
335.79	1445.3	17.564
355.29	1460.2	15.126
382.98	1432.2	19.252
360.53	1456.2	16.938
373.91	1479.8	17.555
254.85	1314.5	25.05
457	1401.4	28.77
534.51	1334.4	19.683
475.63	1350	22.899
373.35	1496.9	22.307
885.68	1054.7	17.921
345.49	37.523	6.628
346.82	4.17	16.761
363.09	1424.3	20.387
458.96	1516.3	27.216
415.09	1689.7	26.558
1017.8	1302.1	13.586
1037.4	1295.7	11.447
1024.1	1302.1	9.855
1034.5	1305.1	12.169
1051.4	1301.9	16.268
378.29	1456	24.614
998.71	1309.9	10.658
1027.5	1276.3	13.193
1022.2	1320.5	11.338
982.83	1316.8	11.177
990.83	1283	16.326
400.67	1380.2	22.359
354.63	1451.6	24.762
791.1	816.33	19.303
357.55	1459	22.047
369.7	1458.7	27.736
388.91	1396.9	26.9
1397	1075.9	9.718
1378.1	1064.3	9.891
1386.6	1083.1	9.53
1384.3	1087.1	8.463
1376.5	1103.9	13.624
1695	1789.3	12.426
351.5	1418	21.71
1978.2	73.625	15.617
1955.2	190.7	15.499
1950.2	162.51	12.871
1941.4	173.6	13.967
1970.7	154.63	13.781
1931.4	164.79	19.251
80.805	1720.9	25.274
70.316	1718.7	19.244
56.646	1769.2	17.252
1992	433.46	9.997
336.68	420.27	28.422
1068.6	1323.7	17.475
1847.9	1917	5.506
563.73	109.69	15.604
1741.5	577.73	3.789
428.18	82.371	6.861
408.11	50.219	6.051
403.58	63.391	5.94
523.09	108.73	11.183
667.92	139.81	14.337
610.28	158.27	9.905
588.4	158.17	11.692
583.17	135.46	13.807
280.88	975.56	5.005
253.04	969.7	11.782
1161.9	1070.8	12.272
1163.9	1091.5	8.454
1178.4	1099.5	10.05
1175.6	464.63	13.519
1158	473.48	9.442
1145.4	470.7	7.223
1178.5	453.96	9.177
1163.3	458.6	7.919
1009.3	1313.2	16.11
1175.6	447.36	8.565
1043.9	1280.5	12.581
1154.2	479.78	9.037
1024	1315.1	12.309
1165.8	460.17	13.64
1005.8	1292.2	10.838
1028.2	1291.6	12.068
1015.5	1332.4	11.293
1034.1	1293.9	26.712
490.2	1476.2	18.135
467.61	1511.1	17.553
482.06	1416.7	12.152
466.34	1439.2	12.599
471.15	1453	12.024
455.2	1427.5	10.661
471.79	1451.5	11.821
493.97	1449.1	11.974
1429.7	1743	20.715
1696.4	1723	8.985
1695.2	1756.5	3.767
1693.5	1745.9	3.763
1685.9	1747.6	3.821
1687.5	1754.2	3.921
1685.7	1752.3	3.74
1723.4	1759.9	11.239
412.29	899.04	11.098
436.85	907.02	3.372
431.44	886.26	7.556
1160.6	497.74	11.354
319.7	941.74	21.046
1194.4	476.68	13.047
1183.8	455.53	8.941
1169.5	465.29	7.5
1182.7	472.17	8.641
1187.2	455.18	8.417
1192.5	497.81	10.846
669.24	1980.9	25.616
1202.2	466.5	8.087
1187.8	440.38	9.829
1178.6	478.62	8.323
1174.5	448.42	9.229
1160.5	450.36	9.023
1174.8	446.48	8.675
1190.6	479.32	9.232
1180.8	491.99	9.47
1469.1	216.04	9.889
1482.3	232.52	8.581
1399.4	59.617	14.796
1699.2	1755.4	4.156
1688.4	1747	3.387
1681.1	1753.6	3.396
1699.5	1752.5	3.273
1684.2	1753.3	3.218
1687	1755.9	3.363
1707.2	1728.1	12.511
1685.2	1752.3	9.059
1691.6	1752.4	3.541
1693.7	1744.2	3.32
1691	1743.2	3.5
1690.3	1745.6	3.27
1695.9	1742.8	3.34
1688.1	1742.3	3.34
1695.2	1751.1	3.469
1692.2	1748.8	3.236
1693.7	1743.3	3.306
1692.1	1746.6	4.366
1890.4	403.07	15.919
1572.9	4.395	21.571
1642.1	104.83	17.071
1863.9	1880.2	11.263
243.75	1260.3	18.579
1851.2	1914.4	6.271
269.97	1240.1	20.141
1855.5	1881.9	6.509
299.47	1269.7	15.694
1860.7	1875.9	6.557
244.89	1249.4	16.155
1834.9	1907.7	9.843
288.66	1417.3	28.211
479.27	1453.3	10.576
473.31	1461.2	10.976
488.4	1456.9	11.269
471.1	1434.1	14.258
1808.9	1866.3	14.205
1707.2	89.889	19.479
1617.6	34.119	24.859
1425.9	23.592	12.285
1432.5	36.299	10.154
468.99	291.35	17.925
429.04	277.26	14.43
1615.1	1791.5	15.649
1645.9	1776.4	8.342
1654.2	1751.5	13.174
1755.3	589.65	14.26
1728.4	577.94	3.662
1735.4	581.81	4.246
1265.3	1777.6	20.564
1906	363.53	14.929
278.04	978.93	5.235
278.48	961.1	11.126
1686.3	1739.8	6.753
1678.4	1701.7	14.413
1469.4	915.1	10.319
1531.3	792.26	15.702
263.21	1295.3	16.908
1471.5	898.13	9.474
1006.7	1.359	4.587
1448.8	897.08	8.644
1434.9	901.93	8.829
1040.1	18.77	3.911
1044.9	15.73	3.901
1041.3	14.873	3.743
1045	13.176	4.022
1063.2	20.047	5.041
1176	78.68	11.11
1178.8	66.326	22.954
1439.7	1805.3	17.767
1439.8	1836.4	19.182
354.71	16.754	6.5
332.41	42.738	12.608
1380.9	1812.3	23.285
441.9	1127.2	14.684
461.82	1112.6	13.705
404.84	1161.1	15.18
447.67	1184.7	15.51
1522	331.37	10.45
1501.4	300.22	7.422
1490.1	290.13	8.271
474.01	1401.7	16.497
1732.1	590.16	10.674
1737.3	579.72	3.687
1743.6	584.24	3.468
1748.6	577.97	4.021
578.83	176.63	11.778
600.55	200.53	11.469
585.03	210.01	12.377
604.18	156.94	12.666
1307	1483.2	10.942
611.85	200.84	13.209
625.68	184.93	12.194
619.81	145.91	9.858
596.99	142.86	12.374
621.54	146.98	11.842
617.94	146.43	12.759
615.31	170.3	12.448
607.69	188	11.269
570.47	155.08	11.493
611.5	171.35	10.146
606.88	123.82	12.152
622.57	175.01	13.211
1359.6	1752	22.328
1306.3	1761.9	15.058
1429.1	1726.3	25.718
1232.5	441.19	13.372
